images,image_urls
"[{'url': 'https://img.pokemondb.net/artwork/togekiss.jpg', 'path': 'togekiss.jpg', 'checksum': '8e053812eacbfa18dffc82369bbac796'}]",https://img.pokemondb.net/artwork/togekiss.jpg
"[{'url': 'https://img.pokemondb.net/artwork/yanmega.jpg', 'path': 'yanmega.jpg', 'checksum': '50aef0e83a6a614dcda2ab4e8ab94737'}]",https://img.pokemondb.net/artwork/yanmega.jpg
"[{'url': 'https://img.pokemondb.net/artwork/electivire.jpg', 'path': 'electivire.jpg', 'checksum': '80e28ce9c2eda19f6957031953c23416'}]",https://img.pokemondb.net/artwork/electivire.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tangrowth.jpg', 'path': 'tangrowth.jpg', 'checksum': 'c80e1f4cf1d6c4276f87f5e3b1022694'}]",https://img.pokemondb.net/artwork/tangrowth.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lickilicky.jpg', 'path': 'lickilicky.jpg', 'checksum': '1eb516c4039a4d81f6a1a6f583d17356'}]",https://img.pokemondb.net/artwork/lickilicky.jpg
"[{'url': 'https://img.pokemondb.net/artwork/rhyperior.jpg', 'path': 'rhyperior.jpg', 'checksum': '2c50c850f47200bd7318d7c436521b82'}]",https://img.pokemondb.net/artwork/rhyperior.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magmortar.jpg', 'path': 'magmortar.jpg', 'checksum': '213bf096f0f8a46bd9d09ebee71bfdfa'}]",https://img.pokemondb.net/artwork/magmortar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magnezone.jpg', 'path': 'magnezone.jpg', 'checksum': '72961b9d6d34e5d8c78538d5bc7d6fc6'}]",https://img.pokemondb.net/artwork/magnezone.jpg
"[{'url': 'https://img.pokemondb.net/artwork/mantyke.jpg', 'path': 'mantyke.jpg', 'checksum': '95cc05cadc95bbe0960cd5a91e890ca3'}]",https://img.pokemondb.net/artwork/mantyke.jpg
"[{'url': 'https://img.pokemondb.net/artwork/snover.jpg', 'path': 'snover.jpg', 'checksum': '9be99d08af9681613547510a5514090a'}]",https://img.pokemondb.net/artwork/snover.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lumineon.jpg', 'path': 'lumineon.jpg', 'checksum': 'f590c66e446d61ca1b919be947a14dc0'}]",https://img.pokemondb.net/artwork/lumineon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/gliscor.jpg', 'path': 'gliscor.jpg', 'checksum': '9e2c6708efbf6c8c6222084460510410'}]",https://img.pokemondb.net/artwork/gliscor.jpg
"[{'url': 'https://img.pokemondb.net/artwork/gliscor.jpg', 'path': 'gliscor.jpg', 'checksum': '9e2c6708efbf6c8c6222084460510410'}]",https://img.pokemondb.net/artwork/gliscor.jpg
"[{'url': 'https://img.pokemondb.net/artwork/gliscor.jpg', 'path': 'gliscor.jpg', 'checksum': '9e2c6708efbf6c8c6222084460510410'}]",https://img.pokemondb.net/artwork/gliscor.jpg
"[{'url': 'https://img.pokemondb.net/artwork/glaceon.jpg', 'path': 'glaceon.jpg', 'checksum': '5498ade874901892c6961be19dc78db8'}]",https://img.pokemondb.net/artwork/glaceon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/glaceon.jpg', 'path': 'glaceon.jpg', 'checksum': '5498ade874901892c6961be19dc78db8'}]",https://img.pokemondb.net/artwork/glaceon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/glaceon.jpg', 'path': 'glaceon.jpg', 'checksum': '5498ade874901892c6961be19dc78db8'}]",https://img.pokemondb.net/artwork/glaceon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/carnivine.jpg', 'path': 'carnivine.jpg', 'checksum': '7c9dbdc88570752d3753872235d68492'}]",https://img.pokemondb.net/artwork/carnivine.jpg
"[{'url': 'https://img.pokemondb.net/artwork/finneon.jpg', 'path': 'finneon.jpg', 'checksum': '3b045775e4a6697adedefae45445e3ac'}]",https://img.pokemondb.net/artwork/finneon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/weavile.jpg', 'path': 'weavile.jpg', 'checksum': '1e95a33fd7f3620d1734bb4b2f074bf3'}]",https://img.pokemondb.net/artwork/weavile.jpg
"[{'url': 'https://img.pokemondb.net/artwork/abomasnow.jpg', 'path': 'abomasnow.jpg', 'checksum': '163042d8f3d8bc2dddbd87a4a35d484b'}]",https://img.pokemondb.net/artwork/abomasnow.jpg
"[{'url': 'https://img.pokemondb.net/artwork/abomasnow-mega.jpg', 'path': 'abomasnow-mega.jpg', 'checksum': '37ae575c0efd0152e9f353a61b49a3a5'}]",https://img.pokemondb.net/artwork/abomasnow-mega.jpg
"[{'url': 'https://img.pokemondb.net/artwork/gliscor.jpg', 'path': 'gliscor.jpg', 'checksum': '9e2c6708efbf6c8c6222084460510410'}]",https://img.pokemondb.net/artwork/gliscor.jpg
"[{'url': 'https://img.pokemondb.net/artwork/mantyke.jpg', 'path': 'mantyke.jpg', 'checksum': '95cc05cadc95bbe0960cd5a91e890ca3'}]",https://img.pokemondb.net/artwork/mantyke.jpg
"[{'url': 'https://img.pokemondb.net/artwork/mantyke.jpg', 'path': 'mantyke.jpg', 'checksum': '95cc05cadc95bbe0960cd5a91e890ca3'}]",https://img.pokemondb.net/artwork/mantyke.jpg
"[{'url': 'https://img.pokemondb.net/artwork/abomasnow.jpg', 'path': 'abomasnow.jpg', 'checksum': '163042d8f3d8bc2dddbd87a4a35d484b'}]",https://img.pokemondb.net/artwork/abomasnow.jpg
"[{'url': 'https://img.pokemondb.net/artwork/abomasnow.jpg', 'path': 'abomasnow.jpg', 'checksum': '163042d8f3d8bc2dddbd87a4a35d484b'}]",https://img.pokemondb.net/artwork/abomasnow.jpg
"[{'url': 'https://img.pokemondb.net/artwork/abomasnow.jpg', 'path': 'abomasnow.jpg', 'checksum': '163042d8f3d8bc2dddbd87a4a35d484b'}]",https://img.pokemondb.net/artwork/abomasnow.jpg
"[{'url': 'https://img.pokemondb.net/artwork/glaceon.jpg', 'path': 'glaceon.jpg', 'checksum': '5498ade874901892c6961be19dc78db8'}]",https://img.pokemondb.net/artwork/glaceon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/abomasnow.jpg', 'path': 'abomasnow.jpg', 'checksum': '163042d8f3d8bc2dddbd87a4a35d484b'}]",https://img.pokemondb.net/artwork/abomasnow.jpg
"[{'url': 'https://img.pokemondb.net/artwork/weavile.jpg', 'path': 'weavile.jpg', 'checksum': '1e95a33fd7f3620d1734bb4b2f074bf3'}]",https://img.pokemondb.net/artwork/weavile.jpg
"[{'url': 'https://img.pokemondb.net/artwork/weavile.jpg', 'path': 'weavile.jpg', 'checksum': '1e95a33fd7f3620d1734bb4b2f074bf3'}]",https://img.pokemondb.net/artwork/weavile.jpg
"[{'url': 'https://img.pokemondb.net/artwork/carnivine.jpg', 'path': 'carnivine.jpg', 'checksum': '7c9dbdc88570752d3753872235d68492'}]",https://img.pokemondb.net/artwork/carnivine.jpg
"[{'url': 'https://img.pokemondb.net/artwork/carnivine.jpg', 'path': 'carnivine.jpg', 'checksum': '7c9dbdc88570752d3753872235d68492'}]",https://img.pokemondb.net/artwork/carnivine.jpg
"[{'url': 'https://img.pokemondb.net/artwork/weavile.jpg', 'path': 'weavile.jpg', 'checksum': '1e95a33fd7f3620d1734bb4b2f074bf3'}]",https://img.pokemondb.net/artwork/weavile.jpg
"[{'url': 'https://img.pokemondb.net/artwork/weavile.jpg', 'path': 'weavile.jpg', 'checksum': '1e95a33fd7f3620d1734bb4b2f074bf3'}]",https://img.pokemondb.net/artwork/weavile.jpg
"[{'url': 'https://img.pokemondb.net/artwork/carnivine.jpg', 'path': 'carnivine.jpg', 'checksum': '7c9dbdc88570752d3753872235d68492'}]",https://img.pokemondb.net/artwork/carnivine.jpg
"[{'url': 'https://img.pokemondb.net/artwork/finneon.jpg', 'path': 'finneon.jpg', 'checksum': '3b045775e4a6697adedefae45445e3ac'}]",https://img.pokemondb.net/artwork/finneon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/finneon.jpg', 'path': 'finneon.jpg', 'checksum': '3b045775e4a6697adedefae45445e3ac'}]",https://img.pokemondb.net/artwork/finneon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/carnivine.jpg', 'path': 'carnivine.jpg', 'checksum': '7c9dbdc88570752d3753872235d68492'}]",https://img.pokemondb.net/artwork/carnivine.jpg
"[{'url': 'https://img.pokemondb.net/artwork/finneon.jpg', 'path': 'finneon.jpg', 'checksum': '3b045775e4a6697adedefae45445e3ac'}]",https://img.pokemondb.net/artwork/finneon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/finneon.jpg', 'path': 'finneon.jpg', 'checksum': '3b045775e4a6697adedefae45445e3ac'}]",https://img.pokemondb.net/artwork/finneon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lumineon.jpg', 'path': 'lumineon.jpg', 'checksum': 'f590c66e446d61ca1b919be947a14dc0'}]",https://img.pokemondb.net/artwork/lumineon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lumineon.jpg', 'path': 'lumineon.jpg', 'checksum': 'f590c66e446d61ca1b919be947a14dc0'}]",https://img.pokemondb.net/artwork/lumineon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lumineon.jpg', 'path': 'lumineon.jpg', 'checksum': 'f590c66e446d61ca1b919be947a14dc0'}]",https://img.pokemondb.net/artwork/lumineon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lumineon.jpg', 'path': 'lumineon.jpg', 'checksum': 'f590c66e446d61ca1b919be947a14dc0'}]",https://img.pokemondb.net/artwork/lumineon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/snover.jpg', 'path': 'snover.jpg', 'checksum': '9be99d08af9681613547510a5514090a'}]",https://img.pokemondb.net/artwork/snover.jpg
"[{'url': 'https://img.pokemondb.net/artwork/mantine.jpg', 'path': 'mantine.jpg', 'checksum': '583a9e7b67818336c997e0bdb91107d1'}]",https://img.pokemondb.net/artwork/mantine.jpg
"[{'url': 'https://img.pokemondb.net/artwork/snover.jpg', 'path': 'snover.jpg', 'checksum': '9be99d08af9681613547510a5514090a'}]",https://img.pokemondb.net/artwork/snover.jpg
"[{'url': 'https://img.pokemondb.net/artwork/snover.jpg', 'path': 'snover.jpg', 'checksum': '9be99d08af9681613547510a5514090a'}]",https://img.pokemondb.net/artwork/snover.jpg
"[{'url': 'https://img.pokemondb.net/artwork/mantyke.jpg', 'path': 'mantyke.jpg', 'checksum': '95cc05cadc95bbe0960cd5a91e890ca3'}]",https://img.pokemondb.net/artwork/mantyke.jpg
"[{'url': 'https://img.pokemondb.net/artwork/mantyke.jpg', 'path': 'mantyke.jpg', 'checksum': '95cc05cadc95bbe0960cd5a91e890ca3'}]",https://img.pokemondb.net/artwork/mantyke.jpg
"[{'url': 'https://img.pokemondb.net/artwork/snover.jpg', 'path': 'snover.jpg', 'checksum': '9be99d08af9681613547510a5514090a'}]",https://img.pokemondb.net/artwork/snover.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magnezone.jpg', 'path': 'magnezone.jpg', 'checksum': '72961b9d6d34e5d8c78538d5bc7d6fc6'}]",https://img.pokemondb.net/artwork/magnezone.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magnezone.jpg', 'path': 'magnezone.jpg', 'checksum': '72961b9d6d34e5d8c78538d5bc7d6fc6'}]",https://img.pokemondb.net/artwork/magnezone.jpg
"[{'url': 'https://img.pokemondb.net/artwork/rhyperior.jpg', 'path': 'rhyperior.jpg', 'checksum': '2c50c850f47200bd7318d7c436521b82'}]",https://img.pokemondb.net/artwork/rhyperior.jpg
"[{'url': 'https://img.pokemondb.net/artwork/rhyperior.jpg', 'path': 'rhyperior.jpg', 'checksum': '2c50c850f47200bd7318d7c436521b82'}]",https://img.pokemondb.net/artwork/rhyperior.jpg
"[{'url': 'https://img.pokemondb.net/artwork/rhyperior.jpg', 'path': 'rhyperior.jpg', 'checksum': '2c50c850f47200bd7318d7c436521b82'}]",https://img.pokemondb.net/artwork/rhyperior.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magnezone.jpg', 'path': 'magnezone.jpg', 'checksum': '72961b9d6d34e5d8c78538d5bc7d6fc6'}]",https://img.pokemondb.net/artwork/magnezone.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lickilicky.jpg', 'path': 'lickilicky.jpg', 'checksum': '1eb516c4039a4d81f6a1a6f583d17356'}]",https://img.pokemondb.net/artwork/lickilicky.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lickilicky.jpg', 'path': 'lickilicky.jpg', 'checksum': '1eb516c4039a4d81f6a1a6f583d17356'}]",https://img.pokemondb.net/artwork/lickilicky.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lickilicky.jpg', 'path': 'lickilicky.jpg', 'checksum': '1eb516c4039a4d81f6a1a6f583d17356'}]",https://img.pokemondb.net/artwork/lickilicky.jpg
"[{'url': 'https://img.pokemondb.net/artwork/rhyperior.jpg', 'path': 'rhyperior.jpg', 'checksum': '2c50c850f47200bd7318d7c436521b82'}]",https://img.pokemondb.net/artwork/rhyperior.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lickilicky.jpg', 'path': 'lickilicky.jpg', 'checksum': '1eb516c4039a4d81f6a1a6f583d17356'}]",https://img.pokemondb.net/artwork/lickilicky.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tangrowth.jpg', 'path': 'tangrowth.jpg', 'checksum': 'c80e1f4cf1d6c4276f87f5e3b1022694'}]",https://img.pokemondb.net/artwork/tangrowth.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tangrowth.jpg', 'path': 'tangrowth.jpg', 'checksum': 'c80e1f4cf1d6c4276f87f5e3b1022694'}]",https://img.pokemondb.net/artwork/tangrowth.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tangrowth.jpg', 'path': 'tangrowth.jpg', 'checksum': 'c80e1f4cf1d6c4276f87f5e3b1022694'}]",https://img.pokemondb.net/artwork/tangrowth.jpg
"[{'url': 'https://img.pokemondb.net/artwork/yanmega.jpg', 'path': 'yanmega.jpg', 'checksum': '50aef0e83a6a614dcda2ab4e8ab94737'}]",https://img.pokemondb.net/artwork/yanmega.jpg
"[{'url': 'https://img.pokemondb.net/artwork/yanmega.jpg', 'path': 'yanmega.jpg', 'checksum': '50aef0e83a6a614dcda2ab4e8ab94737'}]",https://img.pokemondb.net/artwork/yanmega.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tangrowth.jpg', 'path': 'tangrowth.jpg', 'checksum': 'c80e1f4cf1d6c4276f87f5e3b1022694'}]",https://img.pokemondb.net/artwork/tangrowth.jpg
"[{'url': 'https://img.pokemondb.net/artwork/yanmega.jpg', 'path': 'yanmega.jpg', 'checksum': '50aef0e83a6a614dcda2ab4e8ab94737'}]",https://img.pokemondb.net/artwork/yanmega.jpg
"[{'url': 'https://img.pokemondb.net/artwork/yanmega.jpg', 'path': 'yanmega.jpg', 'checksum': '50aef0e83a6a614dcda2ab4e8ab94737'}]",https://img.pokemondb.net/artwork/yanmega.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magmortar.jpg', 'path': 'magmortar.jpg', 'checksum': '213bf096f0f8a46bd9d09ebee71bfdfa'}]",https://img.pokemondb.net/artwork/magmortar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magmortar.jpg', 'path': 'magmortar.jpg', 'checksum': '213bf096f0f8a46bd9d09ebee71bfdfa'}]",https://img.pokemondb.net/artwork/magmortar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magmortar.jpg', 'path': 'magmortar.jpg', 'checksum': '213bf096f0f8a46bd9d09ebee71bfdfa'}]",https://img.pokemondb.net/artwork/magmortar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magmortar.jpg', 'path': 'magmortar.jpg', 'checksum': '213bf096f0f8a46bd9d09ebee71bfdfa'}]",https://img.pokemondb.net/artwork/magmortar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/electivire.jpg', 'path': 'electivire.jpg', 'checksum': '80e28ce9c2eda19f6957031953c23416'}]",https://img.pokemondb.net/artwork/electivire.jpg
"[{'url': 'https://img.pokemondb.net/artwork/electivire.jpg', 'path': 'electivire.jpg', 'checksum': '80e28ce9c2eda19f6957031953c23416'}]",https://img.pokemondb.net/artwork/electivire.jpg
"[{'url': 'https://img.pokemondb.net/artwork/electivire.jpg', 'path': 'electivire.jpg', 'checksum': '80e28ce9c2eda19f6957031953c23416'}]",https://img.pokemondb.net/artwork/electivire.jpg
"[{'url': 'https://img.pokemondb.net/artwork/electivire.jpg', 'path': 'electivire.jpg', 'checksum': '80e28ce9c2eda19f6957031953c23416'}]",https://img.pokemondb.net/artwork/electivire.jpg
"[{'url': 'https://img.pokemondb.net/artwork/togekiss.jpg', 'path': 'togekiss.jpg', 'checksum': '8e053812eacbfa18dffc82369bbac796'}]",https://img.pokemondb.net/artwork/togekiss.jpg
"[{'url': 'https://img.pokemondb.net/artwork/togekiss.jpg', 'path': 'togekiss.jpg', 'checksum': '8e053812eacbfa18dffc82369bbac796'}]",https://img.pokemondb.net/artwork/togekiss.jpg
"[{'url': 'https://img.pokemondb.net/artwork/togekiss.jpg', 'path': 'togekiss.jpg', 'checksum': '8e053812eacbfa18dffc82369bbac796'}]",https://img.pokemondb.net/artwork/togekiss.jpg
"[{'url': 'https://img.pokemondb.net/artwork/togekiss.jpg', 'path': 'togekiss.jpg', 'checksum': '8e053812eacbfa18dffc82369bbac796'}]",https://img.pokemondb.net/artwork/togekiss.jpg
"[{'url': 'https://img.pokemondb.net/artwork/leafeon.jpg', 'path': 'leafeon.jpg', 'checksum': 'd2f93b2c6c1ad6964278e9fa82e967ee'}]",https://img.pokemondb.net/artwork/leafeon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/leafeon.jpg', 'path': 'leafeon.jpg', 'checksum': 'd2f93b2c6c1ad6964278e9fa82e967ee'}]",https://img.pokemondb.net/artwork/leafeon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/leafeon.jpg', 'path': 'leafeon.jpg', 'checksum': 'd2f93b2c6c1ad6964278e9fa82e967ee'}]",https://img.pokemondb.net/artwork/leafeon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/porygon-z.jpg', 'path': 'porygon-z.jpg', 'checksum': '752206f0eaed7cb42fa79d3c4ac7781c'}]",https://img.pokemondb.net/artwork/porygon-z.jpg
"[{'url': 'https://img.pokemondb.net/artwork/porygon-z.jpg', 'path': 'porygon-z.jpg', 'checksum': '752206f0eaed7cb42fa79d3c4ac7781c'}]",https://img.pokemondb.net/artwork/porygon-z.jpg
"[{'url': 'https://img.pokemondb.net/artwork/porygon-z.jpg', 'path': 'porygon-z.jpg', 'checksum': '752206f0eaed7cb42fa79d3c4ac7781c'}]",https://img.pokemondb.net/artwork/porygon-z.jpg
"[{'url': 'https://img.pokemondb.net/artwork/mamoswine.jpg', 'path': 'mamoswine.jpg', 'checksum': 'cd41a01ad8020ce51f6d104ee4acc674'}]",https://img.pokemondb.net/artwork/mamoswine.jpg
"[{'url': 'https://img.pokemondb.net/artwork/leafeon.jpg', 'path': 'leafeon.jpg', 'checksum': 'd2f93b2c6c1ad6964278e9fa82e967ee'}]",https://img.pokemondb.net/artwork/leafeon.jpg
"[{'url': 'https://img.pokemondb.net/artwork/mamoswine.jpg', 'path': 'mamoswine.jpg', 'checksum': 'cd41a01ad8020ce51f6d104ee4acc674'}]",https://img.pokemondb.net/artwork/mamoswine.jpg
"[{'url': 'https://img.pokemondb.net/artwork/mamoswine.jpg', 'path': 'mamoswine.jpg', 'checksum': 'cd41a01ad8020ce51f6d104ee4acc674'}]",https://img.pokemondb.net/artwork/mamoswine.jpg
"[{'url': 'https://img.pokemondb.net/artwork/mamoswine.jpg', 'path': 'mamoswine.jpg', 'checksum': 'cd41a01ad8020ce51f6d104ee4acc674'}]",https://img.pokemondb.net/artwork/mamoswine.jpg
"[{'url': 'https://img.pokemondb.net/artwork/gallade.jpg', 'path': 'gallade.jpg', 'checksum': '746b6f7412913cf78d455783566ab323'}]",https://img.pokemondb.net/artwork/gallade.jpg
"[{'url': 'https://img.pokemondb.net/artwork/gallade.jpg', 'path': 'gallade.jpg', 'checksum': '746b6f7412913cf78d455783566ab323'}]",https://img.pokemondb.net/artwork/gallade.jpg
"[{'url': 'https://img.pokemondb.net/artwork/gallade.jpg', 'path': 'gallade.jpg', 'checksum': '746b6f7412913cf78d455783566ab323'}]",https://img.pokemondb.net/artwork/gallade.jpg
"[{'url': 'https://img.pokemondb.net/artwork/gallade.jpg', 'path': 'gallade.jpg', 'checksum': '746b6f7412913cf78d455783566ab323'}]",https://img.pokemondb.net/artwork/gallade.jpg
"[{'url': 'https://img.pokemondb.net/artwork/probopass.jpg', 'path': 'probopass.jpg', 'checksum': '1c381193981d3a782f450a1ffc05cb1f'}]",https://img.pokemondb.net/artwork/probopass.jpg
"[{'url': 'https://img.pokemondb.net/artwork/probopass.jpg', 'path': 'probopass.jpg', 'checksum': '1c381193981d3a782f450a1ffc05cb1f'}]",https://img.pokemondb.net/artwork/probopass.jpg
"[{'url': 'https://img.pokemondb.net/artwork/probopass.jpg', 'path': 'probopass.jpg', 'checksum': '1c381193981d3a782f450a1ffc05cb1f'}]",https://img.pokemondb.net/artwork/probopass.jpg
"[{'url': 'https://img.pokemondb.net/artwork/probopass.jpg', 'path': 'probopass.jpg', 'checksum': '1c381193981d3a782f450a1ffc05cb1f'}]",https://img.pokemondb.net/artwork/probopass.jpg
"[{'url': 'https://img.pokemondb.net/artwork/dusknoir.jpg', 'path': 'dusknoir.jpg', 'checksum': '34370f292a95c9e389a75ccf855b1994'}]",https://img.pokemondb.net/artwork/dusknoir.jpg
"[{'url': 'https://img.pokemondb.net/artwork/dusknoir.jpg', 'path': 'dusknoir.jpg', 'checksum': '34370f292a95c9e389a75ccf855b1994'}]",https://img.pokemondb.net/artwork/dusknoir.jpg
"[{'url': 'https://img.pokemondb.net/artwork/dusknoir.jpg', 'path': 'dusknoir.jpg', 'checksum': '34370f292a95c9e389a75ccf855b1994'}]",https://img.pokemondb.net/artwork/dusknoir.jpg
"[{'url': 'https://img.pokemondb.net/artwork/froslass.jpg', 'path': 'froslass.jpg', 'checksum': '593d08f9478518fe6784eeb1b12e8675'}]",https://img.pokemondb.net/artwork/froslass.jpg
"[{'url': 'https://img.pokemondb.net/artwork/dusknoir.jpg', 'path': 'dusknoir.jpg', 'checksum': '34370f292a95c9e389a75ccf855b1994'}]",https://img.pokemondb.net/artwork/dusknoir.jpg
"[{'url': 'https://img.pokemondb.net/artwork/froslass.jpg', 'path': 'froslass.jpg', 'checksum': '593d08f9478518fe6784eeb1b12e8675'}]",https://img.pokemondb.net/artwork/froslass.jpg
"[{'url': 'https://img.pokemondb.net/artwork/froslass.jpg', 'path': 'froslass.jpg', 'checksum': '593d08f9478518fe6784eeb1b12e8675'}]",https://img.pokemondb.net/artwork/froslass.jpg
"[{'url': 'https://img.pokemondb.net/artwork/froslass.jpg', 'path': 'froslass.jpg', 'checksum': '593d08f9478518fe6784eeb1b12e8675'}]",https://img.pokemondb.net/artwork/froslass.jpg
"[{'url': 'https://img.pokemondb.net/artwork/drapion.jpg', 'path': 'drapion.jpg', 'checksum': '150f38468a8bc0d9c5bbc44c1663ed10'}]",https://img.pokemondb.net/artwork/drapion.jpg
"[{'url': 'https://img.pokemondb.net/artwork/toxicroak.jpg', 'path': 'toxicroak.jpg', 'checksum': '657526a035ba8607ae1178274d51174f'}]",https://img.pokemondb.net/artwork/toxicroak.jpg
"[{'url': 'https://img.pokemondb.net/artwork/skorupi.jpg', 'path': 'skorupi.jpg', 'checksum': 'bfe7b17907fc3ae496a3f52f5d037254'}]",https://img.pokemondb.net/artwork/skorupi.jpg
"[{'url': 'https://img.pokemondb.net/artwork/hippowdon.jpg', 'path': 'hippowdon.jpg', 'checksum': 'b9412ef612b40c6372710d637af03b7f'}]",https://img.pokemondb.net/artwork/hippowdon.jpg
